Cosine_sim,Condition,NumPopAlters
0.359389066696167,treatment,0
0.5979993343353271,treatment,0
0.379298597574234,treatment,0
0.5309154391288757,treatment,0
0.33513134717941284,treatment,0
0.4213833510875702,treatment,0
0.4496409595012665,treatment,0
0.32125064730644226,treatment,0
0.5682260394096375,treatment,0
0.5987682342529297,treatment,0
0.4549669027328491,treatment,0
0.523339033126831,treatment,0
0.5397437214851379,treatment,0
0.5068971514701843,treatment,0
0.4420745074748993,treatment,0
0.46277427673339844,treatment,0
0.5274352431297302,treatment,0
0.5274640917778015,treatment,0
0.49036845564842224,treatment,0
0.4194890260696411,treatment,0
0.4188530147075653,treatment,0
0.5695237517356873,treatment,0
0.45746737718582153,treatment,0
0.40830573439598083,treatment,0
0.5365437269210815,treatment,0
0.5277251601219177,treatment,0
0.49844419956207275,treatment,0
0.3994826376438141,treatment,0
0.46841803193092346,treatment,0
0.5478195548057556,treatment,0
0.5820214748382568,treatment,0
0.4268430471420288,treatment,0
0.39319315552711487,treatment,0
0.46296972036361694,treatment,0
0.4807712435722351,treatment,0
0.5474662780761719,treatment,0
0.5486818552017212,treatment,0
0.5227161049842834,treatment,0
0.4451074004173279,treatment,0
0.4621220529079437,treatment,0
0.4690825343132019,treatment,0
0.23276564478874207,treatment,0
0.42277148365974426,treatment,0
0.45444902777671814,treatment,0
0.40740495920181274,treatment,0
0.5168539881706238,treatment,0
0.5051734447479248,treatment,0
0.407049298286438,treatment,0
0.598446786403656,treatment,0
0.4328826665878296,treatment,0
0.4215297996997833,treatment,0
0.42541301250457764,treatment,0
0.5658853054046631,treatment,0
0.38290709257125854,treatment,0
0.6328063011169434,treatment,0
0.48959285020828247,treatment,0
0.611589789390564,treatment,0
0.5259861350059509,treatment,0
0.42266374826431274,treatment,0
0.4425491988658905,treatment,0
0.48054760694503784,treatment,0
0.4925185739994049,treatment,0
0.5038335919380188,treatment,0
0.48378223180770874,treatment,0
0.5548099279403687,treatment,0
0.47378143668174744,treatment,0
0.41504666209220886,treatment,0
0.45363524556159973,treatment,0
0.467280775308609,treatment,0
0.4018332064151764,treatment,0
0.4206553101539612,treatment,0
0.537431538105011,treatment,0
0.4419684112071991,treatment,0
0.5041443705558777,treatment,0
0.5288243293762207,treatment,0
0.2325047254562378,treatment,0
0.5525126457214355,treatment,0
0.519195556640625,treatment,0
0.4126197099685669,treatment,0
0.49192968010902405,treatment,0
0.7221212983131409,treatment,0
0.5946186184883118,treatment,0
0.3455269932746887,treatment,0
0.5397587418556213,treatment,0
0.5927234888076782,treatment,0
0.6448816657066345,treatment,0
0.5837991833686829,treatment,0
0.6430376172065735,treatment,0
0.45016124844551086,treatment,0
0.6445029377937317,treatment,0
0.5863174200057983,treatment,0
0.6267902255058289,treatment,0
0.7072497010231018,treatment,0
0.6150211095809937,treatment,0
0.5552857518196106,treatment,0
0.7632893919944763,treatment,0
0.7832883596420288,treatment,0
0.5289313197135925,treatment,0
0.5851193070411682,treatment,0
0.6060342788696289,treatment,0
0.4711775481700897,treatment,0
0.5529360771179199,treatment,0
0.6057558655738831,treatment,0
0.5645537376403809,treatment,0
0.6570739150047302,treatment,0
0.6645464897155762,treatment,0
0.7569139003753662,treatment,0
0.44173645973205566,treatment,0
0.5271338820457458,treatment,0
0.6894917488098145,treatment,0
0.7685968279838562,treatment,0
0.5261586308479309,treatment,0
0.6292839646339417,treatment,0
0.6015148162841797,treatment,0
0.669303834438324,treatment,0
0.618606448173523,treatment,0
0.5563486218452454,treatment,0
0.5488830804824829,treatment,0
0.524671733379364,treatment,0
0.68760085105896,treatment,0
0.7608185410499573,treatment,0
0.26900187134742737,treatment,0
0.6497728228569031,treatment,0
0.7089472413063049,treatment,0
0.7216799855232239,treatment,0
0.652745246887207,treatment,0
0.7366380095481873,treatment,0
0.7671849727630615,treatment,0
0.46606138348579407,treatment,0
0.7037517428398132,treatment,0
0.7328973412513733,treatment,0
0.5096789002418518,treatment,0
0.6877065896987915,treatment,0
0.38180068135261536,treatment,0
0.6165750026702881,treatment,0
0.7647335529327393,treatment,0
0.7634180784225464,treatment,0
0.7924110293388367,treatment,0
0.7184949517250061,treatment,0
0.7096000909805298,treatment,0
0.7330137491226196,treatment,0
0.7924947738647461,treatment,0
0.753116250038147,treatment,0
0.6698685884475708,treatment,0
0.7038044929504395,treatment,0
0.7231612801551819,treatment,0
0.6873539090156555,treatment,0
0.5267181992530823,treatment,0
0.7750226259231567,treatment,0
0.8104986548423767,treatment,0
0.6567373275756836,treatment,0
0.5391690731048584,treatment,0
0.6792880296707153,treatment,0
0.6016915440559387,treatment,0
0.7460442185401917,treatment,0
0.3768583834171295,treatment,0
0.6988664269447327,treatment,0
0.5975081920623779,treatment,0
0.6303049325942993,treatment,0
0.568121075630188,treatment,0
0.46991464495658875,treatment,0
0.23708829283714294,treatment,0
0.6192381381988525,treatment,0
0.4863245487213135,treatment,0
0.4554629921913147,treatment,0
0.46707653999328613,treatment,0
0.47375205159187317,treatment,0
0.5444808602333069,treatment,0
0.4930454194545746,treatment,0
0.42217618227005005,treatment,0
0.44336578249931335,treatment,0
0.5125910043716431,treatment,0
0.5388547778129578,treatment,0
0.3783849775791168,treatment,0
0.48961400985717773,treatment,0
0.5934367179870605,treatment,0
0.44242337346076965,treatment,0
0.48808151483535767,treatment,0
0.5097431540489197,treatment,0
0.3415572941303253,treatment,0
0.41826963424682617,treatment,0
0.5357556343078613,treatment,0
0.43397724628448486,treatment,0
0.4221513569355011,treatment,0
0.4856041967868805,treatment,0
0.5452707409858704,treatment,0
0.45901480317115784,treatment,0
0.36869922280311584,treatment,0
0.5024362206459045,treatment,0
0.5430495738983154,treatment,0
0.3742598593235016,treatment,0
0.4022316038608551,treatment,0
0.5373635292053223,treatment,0
0.5321845412254333,treatment,0
0.4206681251525879,treatment,0
0.44864988327026367,treatment,0
0.4574072062969208,treatment,0
0.44056540727615356,treatment,0
0.48212674260139465,treatment,0
0.46669530868530273,treatment,0
0.353691428899765,treatment,0
0.44115501642227173,treatment,0
0.441398024559021,treatment,0
0.46982085704803467,treatment,0
0.520509660243988,treatment,0
0.5605475306510925,treatment,0
0.5863239765167236,treatment,0
0.3652256727218628,treatment,0
0.5652299523353577,treatment,0
0.5910811424255371,treatment,0
0.38212794065475464,treatment,0
0.4238755702972412,treatment,0
0.2811706066131592,treatment,0
0.49342653155326843,treatment,0
0.4873545467853546,treatment,0
0.5209463834762573,treatment,0
0.6274886727333069,treatment,0
0.674746572971344,treatment,0
0.5066102743148804,treatment,0
0.48432376980781555,treatment,0
0.5402501225471497,treatment,0
0.5479509234428406,treatment,0
0.45325803756713867,treatment,0
0.5330160856246948,treatment,0
0.5069761276245117,treatment,0
0.5766776204109192,treatment,0
0.44704052805900574,treatment,0
0.5290294289588928,treatment,0
0.555923581123352,treatment,0
0.4929334819316864,treatment,0
0.3972238302230835,treatment,0
0.4675235152244568,treatment,0
0.48817795515060425,treatment,0
0.5067833065986633,treatment,0
0.32129353284835815,treatment,0
0.526062548160553,treatment,0
0.4891318380832672,treatment,0
0.5437480211257935,treatment,0
0.43558159470558167,treatment,0
0.3348185122013092,treatment,0
0.5682424902915955,treatment,0
0.4811680316925049,treatment,0
0.5266258120536804,treatment,0
0.6289104223251343,treatment,0
0.5619189739227295,treatment,0
0.5837263464927673,treatment,0
0.597264289855957,treatment,0
0.6134113669395447,treatment,0
0.6915668845176697,treatment,0
0.4837527275085449,treatment,0
0.5569078326225281,treatment,0
0.6906057000160217,treatment,0
0.7370626926422119,treatment,0
0.43594640493392944,treatment,0
0.5362415313720703,treatment,0
0.4832282066345215,treatment,0
0.47437843680381775,treatment,0
0.4589795768260956,treatment,0
0.5270417332649231,treatment,0
0.5984013676643372,treatment,0
0.7440562844276428,treatment,0
0.5816633701324463,treatment,0
0.6510350704193115,treatment,0
0.3875357508659363,treatment,0
0.5019495487213135,treatment,0
0.5703146457672119,treatment,0
0.6597011685371399,treatment,0
0.5058344006538391,treatment,0
0.5604240298271179,treatment,0
0.4750220477581024,treatment,0
0.5857331156730652,treatment,0
0.7081533074378967,treatment,0
0.5068353414535522,treatment,0
0.5283524394035339,treatment,0
0.5151650905609131,treatment,0
0.5930131673812866,treatment,0
0.707805871963501,treatment,0
0.2895399332046509,treatment,0
0.5704992413520813,treatment,0
0.6456882953643799,treatment,0
0.6282236576080322,treatment,0
0.5538036227226257,treatment,0
0.7072770595550537,treatment,0
0.5712713003158569,treatment,0
0.46999025344848633,treatment,0
0.5415657758712769,treatment,0
0.646190345287323,treatment,0
0.44971737265586853,treatment,0
0.6720927357673645,treatment,0
0.39662685990333557,treatment,0
0.5977342128753662,treatment,0
0.7332565784454346,treatment,0
0.6739094257354736,treatment,0
0.6566315293312073,treatment,0
0.5991877913475037,treatment,0
0.6054278612136841,treatment,0
0.6975270509719849,treatment,0
0.6681479811668396,treatment,0
0.6406294703483582,treatment,0
0.6242015957832336,treatment,0
0.6400501728057861,treatment,0
0.6653190851211548,treatment,0
0.5614350438117981,treatment,0
0.43882760405540466,treatment,0
0.688214123249054,treatment,0
0.6557608842849731,treatment,0
0.511275589466095,treatment,0
0.5276643633842468,treatment,0
0.5354074835777283,treatment,0
0.5793722867965698,treatment,0
0.7355331182479858,treatment,0
0.28630608320236206,treatment,0
0.6337547898292542,treatment,0
0.5629221796989441,treatment,0
0.5108414888381958,treatment,0
0.5376697182655334,treatment,0
0.5267324447631836,treatment,0
0.512610137462616,treatment,0
0.5201670527458191,treatment,0
0.5040370225906372,treatment,0
0.7063446044921875,treatment,0
0.597683846950531,treatment,0
0.48135364055633545,treatment,0
0.6067025065422058,treatment,0
0.5457156896591187,treatment,0
0.550849974155426,treatment,0
0.3119957447052002,treatment,0
0.5534414649009705,treatment,0
0.5298769474029541,treatment,0
0.39714303612709045,treatment,0
0.4927094876766205,treatment,0
0.4092595875263214,treatment,0
0.4696747362613678,treatment,0
0.48328831791877747,treatment,0
0.610579788684845,treatment,0
0.4436943829059601,treatment,0
0.5238841772079468,treatment,0
0.5976048111915588,treatment,0
0.5946401357650757,treatment,0
0.5858597755432129,treatment,0
0.5157648921012878,treatment,0
0.5180044174194336,treatment,0
0.6007499098777771,treatment,0
0.5797935128211975,treatment,0
0.4812104403972626,treatment,0
0.5209549069404602,treatment,0
0.5293458700180054,treatment,0
0.4397585988044739,treatment,0
0.5397832989692688,treatment,0
0.47083306312561035,treatment,0
0.5655590891838074,treatment,0
0.4790270924568176,treatment,0
0.5463671088218689,treatment,0
0.41142958402633667,treatment,0
0.5167534947395325,treatment,0
0.45916450023651123,treatment,0
0.5043967366218567,treatment,0
0.40223872661590576,treatment,0
0.6336852312088013,treatment,0
0.5301300287246704,treatment,0
0.41288354992866516,treatment,0
0.4531552493572235,treatment,0
0.5790726542472839,treatment,0
0.42673179507255554,treatment,0
0.5931609869003296,treatment,0
0.38381093740463257,treatment,0
0.45390456914901733,treatment,0
0.5264708995819092,treatment,0
0.5357961654663086,treatment,0
0.5816388726234436,treatment,0
0.5126428604125977,treatment,0
0.41987475752830505,treatment,0
0.4374091625213623,treatment,0
0.5320469737052917,treatment,0
0.6324363946914673,treatment,0
0.541655957698822,treatment,0
0.5198556184768677,treatment,0
0.6232281923294067,treatment,0
0.44246014952659607,treatment,0
0.5857716202735901,treatment,0
0.602204442024231,treatment,0
0.5660173296928406,treatment,0
0.5738977193832397,treatment,0
0.5414304137229919,treatment,0
0.5700207352638245,treatment,0
0.5670503377914429,treatment,0
0.5720975399017334,treatment,0
0.4225407838821411,treatment,0
0.446945458650589,treatment,0
0.5913558602333069,treatment,0
0.5732820630073547,treatment,0
0.5154655575752258,treatment,0
0.4190833568572998,treatment,0
0.35076093673706055,treatment,0
0.3510105609893799,treatment,0
0.35688477754592896,treatment,0
0.4899216592311859,treatment,0
0.3788953721523285,treatment,0
0.36088329553604126,treatment,0
0.4646633565425873,treatment,0
0.3665209114551544,treatment,0
0.30870816111564636,treatment,0
0.30743730068206787,treatment,0
0.35544729232788086,treatment,0
0.3129364252090454,treatment,0
0.2889753580093384,treatment,0
0.3380476236343384,treatment,0
0.2180515080690384,treatment,0
0.3444955050945282,treatment,0
0.46263015270233154,treatment,0
0.41060227155685425,treatment,0
0.2617517411708832,treatment,0
0.41584041714668274,treatment,0
0.40656065940856934,treatment,0
0.4121010899543762,treatment,0
0.4091058373451233,treatment,0
0.2951728105545044,treatment,0
0.31418994069099426,treatment,0
0.3928210437297821,treatment,0
0.49101364612579346,treatment,0
0.2441703975200653,treatment,0
0.353729248046875,treatment,0
0.3551779091358185,treatment,0
0.33704060316085815,treatment,0
0.6694739460945129,treatment,0
0.36706843972206116,treatment,0
0.4033134877681732,treatment,0
0.3677649199962616,treatment,0
0.34922754764556885,treatment,0
0.34449854493141174,treatment,0
0.3870445787906647,treatment,0
0.3846726715564728,treatment,0
0.3360768258571625,treatment,0
0.22317512333393097,treatment,0
0.3748805522918701,treatment,0
0.27210500836372375,treatment,0
0.44811201095581055,treatment,0
0.2282547950744629,treatment,0
0.3317473232746124,treatment,0
0.3036859333515167,treatment,0
0.5552752017974854,treatment,0
0.3090742528438568,treatment,0
0.45741286873817444,treatment,0
0.35452941060066223,treatment,0
0.29516348242759705,treatment,0
0.36760252714157104,treatment,0
0.21714693307876587,treatment,0
0.29902124404907227,treatment,0
0.2612570822238922,treatment,0
0.3454251289367676,treatment,0
0.32549145817756653,treatment,0
0.4113202393054962,treatment,0
0.4898265302181244,treatment,0
0.41378286480903625,treatment,0
0.37397080659866333,treatment,0
0.3364427983760834,treatment,0
0.4035692512989044,treatment,0
0.3257019817829132,treatment,0
0.3297344744205475,treatment,0
0.456860214471817,treatment,0
0.36432507634162903,treatment,0
0.33180955052375793,treatment,0
0.4451291263103485,treatment,0
0.24917316436767578,treatment,0
0.3774663209915161,treatment,0
0.3187435567378998,treatment,0
0.25535231828689575,treatment,0
0.34597480297088623,treatment,0
0.6469135880470276,treatment,0
0.4415368139743805,treatment,0
0.5451141595840454,treatment,0
0.5354549288749695,treatment,0
0.5347831845283508,treatment,0
0.4737386405467987,treatment,0
0.597750186920166,treatment,0
0.5945537090301514,treatment,0
0.5704489946365356,treatment,0
0.7052949666976929,treatment,0
0.4559843838214874,treatment,0
0.5476639866828918,treatment,0
0.5548727512359619,treatment,0
0.6718905568122864,treatment,0
0.4444311261177063,treatment,0
0.538243293762207,treatment,0
0.4191932678222656,treatment,0
0.41597050428390503,treatment,0
0.6055608987808228,treatment,0
0.6031836867332458,treatment,0
0.5408902764320374,treatment,0
0.6193453669548035,treatment,0
0.5708289742469788,treatment,0
0.5699466466903687,treatment,0
0.4136761426925659,treatment,0
0.44473689794540405,treatment,0
0.4684019088745117,treatment,0
0.5519028306007385,treatment,0
0.4668537974357605,treatment,0
0.4452887177467346,treatment,0
0.6310856938362122,treatment,0
0.6308552622795105,treatment,0
0.5457851886749268,treatment,0
0.5245981216430664,treatment,0
0.4335203468799591,treatment,0
0.5219904184341431,treatment,0
0.5456886291503906,treatment,0
0.5614716410636902,treatment,0
0.2816540598869324,treatment,0
0.46464070677757263,treatment,0
0.5264758467674255,treatment,0
0.5462787747383118,treatment,0
0.5455219745635986,treatment,0
0.6224572658538818,treatment,0
0.566510021686554,treatment,0
0.4442947804927826,treatment,0
0.48487162590026855,treatment,0
0.6394484639167786,treatment,0
0.43647101521492004,treatment,0
0.5941423177719116,treatment,0
0.41416695713996887,treatment,0
0.5752966403961182,treatment,0
0.5696059465408325,treatment,0
0.5941995978355408,treatment,0
0.6994840502738953,treatment,0
0.603954553604126,treatment,0
0.4885464012622833,treatment,0
0.5807232856750488,treatment,0
0.6260295510292053,treatment,0
0.5440873503684998,treatment,0
0.5873565673828125,treatment,0
0.6520885825157166,treatment,0
0.646496593952179,treatment,0
0.5427805185317993,treatment,0
0.4938521683216095,treatment,0
0.6514430046081543,treatment,0
0.611815869808197,treatment,0
0.43564316630363464,treatment,0
0.4527030885219574,treatment,0
0.5712628960609436,treatment,0
0.5060828924179077,treatment,0
0.5994356870651245,treatment,0
0.2741580903530121,treatment,0
0.5875462293624878,treatment,0
0.5001691579818726,treatment,0
0.44085025787353516,treatment,0
0.5397091507911682,treatment,0
0.4568638205528259,treatment,0
0.598862886428833,treatment,0
0.4926033020019531,treatment,0
0.4205787181854248,treatment,0
0.5246593952178955,treatment,0
0.6136776804924011,treatment,0
0.5279707908630371,treatment,0
0.5825592875480652,treatment,0
